d,success,2021-03-06 03:30:55+0300,2021-03-06 03:30:49+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVKZA4QBD5A,vmta_d_5170_176.57.208.151,1,20051_5170_34424_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:30:55+0300,2021-03-06 03:30:48+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVK2AHBXP8A,vmta_d_5170_176.57.208.151,1,20051_5170_34423_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:30:58+0300,2021-03-06 03:30:50+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVK4AYS38MJ,vmta_d_5170_176.57.208.151,1,20051_5170_34425_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:30:59+0300,2021-03-06 03:30:52+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVK6AUJ3T9S,vmta_d_5170_176.57.208.151,1,20051_5170_34427_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:31:06+0300,2021-03-06 03:30:59+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVLDAHMC3R2,vmta_d_5170_176.57.208.151,1,20051_5170_34434_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:31:08+0300,2021-03-06 03:31:01+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVLFANUNN7S,vmta_d_5170_176.57.208.151,1,20051_5170_34436_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:31:10+0300,2021-03-06 03:31:03+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVLHAT6VE4J,vmta_d_5170_176.57.208.151,1,20051_5170_34438_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:31:16+0300,2021-03-06 03:31:08+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVLNAZP6G7A,vmta_d_5170_176.57.208.151,1,20051_5170_34443_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:31:17+0300,2021-03-06 03:31:09+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVLQAG8CVEJ,vmta_d_5170_176.57.208.151,1,20051_5170_34444_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:31:19+0300,2021-03-06 03:31:12+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVLSAVK69MJ,vmta_d_5170_176.57.208.151,1,20051_5170_34447_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:31:20+0300,2021-03-06 03:31:13+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVLTANFNJSS,vmta_d_5170_176.57.208.151,1,20051_5170_34448_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:31:21+0300,2021-03-06 03:31:16+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVLUAXPDFAS,vmta_d_5170_176.57.208.151,1,20051_5170_34451_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:31:24+0300,2021-03-06 03:31:17+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVLXAU9ECH2,vmta_d_5170_176.57.208.151,1,20051_5170_34452_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:31:25+0300,2021-03-06 03:31:18+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVLYAND9R62,vmta_d_5170_176.57.208.151,1,20051_5170_34453_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:31:26+0300,2021-03-06 03:31:19+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVLZAVC885S,vmta_d_5170_176.57.208.151,1,20051_5170_34454_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:31:27+0300,2021-03-06 03:31:20+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVL2AKS5AFA,vmta_d_5170_176.57.208.151,1,20051_5170_34455_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:31:28+0300,2021-03-06 03:31:21+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVL3AXGRH2S,vmta_d_5170_176.57.208.151,1,20051_5170_34456_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:31:29+0300,2021-03-06 03:31:22+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVL4ANR2HUA,vmta_d_5170_176.57.208.151,1,20051_5170_34457_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:31:30+0300,2021-03-06 03:31:23+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVL5AU3AYKJ,vmta_d_5170_176.57.208.151,1,20051_5170_34458_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:31:31+0300,2021-03-06 03:31:24+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVL6AK6THZ2,vmta_d_5170_176.57.208.151,1,20051_5170_34459_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:31:33+0300,2021-03-06 03:31:26+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVL8ANKB8ES,vmta_d_5170_176.57.208.151,1,20051_5170_34461_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:31:35+0300,2021-03-06 03:31:28+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVMAAP8TG6J,vmta_d_5170_176.57.208.151,1,20051_5170_34463_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:31:35+0300,2021-03-06 03:31:27+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVMAAUUHENA,vmta_d_5170_176.57.208.151,1,20051_5170_34462_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:31:36+0300,2021-03-06 03:31:29+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVMBAU5344S,vmta_d_5170_176.57.208.151,1,20051_5170_34464_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:31:39+0300,2021-03-06 03:31:32+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVMEAKKBL62,vmta_d_5170_176.57.208.151,1,20051_5170_34467_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:31:39+0300,2021-03-06 03:31:31+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVMEAU6KFCA,vmta_d_5170_176.57.208.151,1,20051_5170_34466_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:31:40+0300,2021-03-06 03:31:35+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVMFAE4Q832,vmta_d_5170_176.57.208.151,1,20051_5170_34470_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:31:41+0300,2021-03-06 03:31:34+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVMGALJ6TFA,vmta_d_5170_176.57.208.151,1,20051_5170_34469_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:31:46+0300,2021-03-06 03:31:40+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVMMAGEFJCJ,vmta_d_5170_176.57.208.151,1,20051_5170_34475_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:31:51+0300,2021-03-06 03:31:44+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVMSAJ7LP4S,vmta_d_5170_176.57.208.151,1,20051_5170_34479_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:31:52+0300,2021-03-06 03:31:45+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVMTAVQTHR2,vmta_d_5170_176.57.208.151,1,20051_5170_34480_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:31:56+0300,2021-03-06 03:31:49+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVMXARWS792,vmta_d_5170_176.57.208.151,1,20051_5170_34484_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:31:57+0300,2021-03-06 03:31:48+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVMXA3H87PS,vmta_d_5170_176.57.208.151,1,20051_5170_34483_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:31:59+0300,2021-03-06 03:31:52+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVM2AKVNVRS,vmta_d_5170_176.57.208.151,1,20051_5170_34487_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:32:00+0300,2021-03-06 03:31:53+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVM3AVRM4CS,vmta_d_5170_176.57.208.151,1,20051_5170_34488_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:32:01+0300,2021-03-06 03:31:54+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVM4AJXDEBS,vmta_d_5170_176.57.208.151,1,20051_5170_34489_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:32:04+0300,2021-03-06 03:31:57+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVM7AWS8L5A,vmta_d_5170_176.57.208.151,1,20051_5170_34492_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:32:05+0300,2021-03-06 03:31:58+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVM8ALF65WJ,vmta_d_5170_176.57.208.151,1,20051_5170_34493_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:32:07+0300,2021-03-06 03:32:00+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVNAAL3LGQJ,vmta_d_5170_176.57.208.151,1,20051_5170_34495_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:32:07+0300,2021-03-06 03:31:59+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVNAAVSLHY2,vmta_d_5170_176.57.208.151,1,20051_5170_34494_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:32:09+0300,2021-03-06 03:32:02+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVNCAMAQWAS,vmta_d_5170_176.57.208.151,1,20051_5170_34497_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:32:10+0300,2021-03-06 03:32:03+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVNDAV5TP5J,vmta_d_5170_176.57.208.151,1,20051_5170_34498_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:32:13+0300,2021-03-06 03:32:06+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVNGAQTAVYA,vmta_d_5170_176.57.208.151,1,20051_5170_34501_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:32:13+0300,2021-03-06 03:32:05+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVNGAWH7RX2,vmta_d_5170_176.57.208.151,1,20051_5170_34500_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:32:15+0300,2021-03-06 03:32:09+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVNJAEPHSA2,vmta_d_5170_176.57.208.151,1,20051_5170_34504_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:32:15+0300,2021-03-06 03:32:08+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVNJA2SZEWS,vmta_d_5170_176.57.208.151,1,20051_5170_34503_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:32:17+0300,2021-03-06 03:32:10+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVNLAPSWTNS,vmta_d_5170_176.57.208.151,1,20051_5170_34505_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:32:19+0300,2021-03-06 03:32:12+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVNNAQ4UBEA,vmta_d_5170_176.57.208.151,1,20051_5170_34507_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:32:21+0300,2021-03-06 03:32:13+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVNPA2GFEHS,vmta_d_5170_176.57.208.151,1,20051_5170_34508_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:32:21+0300,2021-03-06 03:32:14+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVNQARKZ3CJ,vmta_d_5170_176.57.208.151,1,20051_5170_34509_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:32:22+0300,2021-03-06 03:32:15+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVNRA2CV3KA,vmta_d_5170_176.57.208.151,1,20051_5170_34510_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:32:23+0300,2021-03-06 03:32:16+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVNSAKVLLH2,vmta_d_5170_176.57.208.151,1,20051_5170_34511_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:32:24+0300,2021-03-06 03:32:17+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVNTAZ7TMBJ,vmta_d_5170_176.57.208.151,1,20051_5170_34512_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:32:27+0300,2021-03-06 03:32:19+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVNVA3CRMJJ,vmta_d_5170_176.57.208.151,1,20051_5170_34514_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:32:27+0300,2021-03-06 03:32:20+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVNWAMM4QVA,vmta_d_5170_176.57.208.151,1,20051_5170_34515_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:32:28+0300,2021-03-06 03:32:21+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVNXAXFKWWS,vmta_d_5170_176.57.208.151,1,20051_5170_34516_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:32:29+0300,2021-03-06 03:32:22+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVNYAQH624J,vmta_d_5170_176.57.208.151,1,20051_5170_34517_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:32:30+0300,2021-03-06 03:32:23+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVNZAXE6Q2S,vmta_d_5170_176.57.208.151,1,20051_5170_34518_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:32:32+0300,2021-03-06 03:32:25+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVN3AXAQYWJ,vmta_d_5170_176.57.208.151,1,20051_5170_34520_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:32:33+0300,2021-03-06 03:32:26+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVN4AMHJL4A,vmta_d_5170_176.57.208.151,1,20051_5170_34521_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:32:35+0300,2021-03-06 03:32:28+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVN6ALWG372,vmta_d_5170_176.57.208.151,1,20051_5170_34523_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:32:35+0300,2021-03-06 03:32:27+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVN6AXG79QJ,vmta_d_5170_176.57.208.151,1,20051_5170_34522_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:32:36+0300,2021-03-06 03:32:29+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVN7AWHCCZJ,vmta_d_5170_176.57.208.151,1,20051_5170_34524_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:32:37+0300,2021-03-06 03:32:30+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVN8AQC8QPJ,vmta_d_5170_176.57.208.151,1,20051_5170_34525_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:32:39+0300,2021-03-06 03:32:32+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVPAASGS6XA,vmta_d_5170_176.57.208.151,1,20051_5170_34527_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:32:40+0300,2021-03-06 03:32:35+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVPBAQT6XE2,vmta_d_5170_176.57.208.151,1,20051_5170_34530_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:32:41+0300,2021-03-06 03:32:34+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVPCAP2EW9S,vmta_d_5170_176.57.208.151,1,20051_5170_34529_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:32:41+0300,2021-03-06 03:32:33+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVPCAWYKWKJ,vmta_d_5170_176.57.208.151,1,20051_5170_34528_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:32:43+0300,2021-03-06 03:32:36+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVPEAWNKLKJ,vmta_d_5170_176.57.208.151,1,20051_5170_34531_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:32:46+0300,2021-03-06 03:32:39+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVPHAPYFRSA,vmta_d_5170_176.57.208.151,1,20051_5170_34534_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:32:48+0300,2021-03-06 03:32:41+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVPKALJELZ2,vmta_d_5170_176.57.208.151,1,20051_5170_34536_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:32:48+0300,2021-03-06 03:32:43+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVPKAN73XN2,vmta_d_5170_176.57.208.151,1,20051_5170_34538_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:32:49+0300,2021-03-06 03:32:42+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVPLAW5FUS2,vmta_d_5170_176.57.208.151,1,20051_5170_34537_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:32:51+0300,2021-03-06 03:32:44+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVPNANJJE8J,vmta_d_5170_176.57.208.151,1,20051_5170_34539_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:32:53+0300,2021-03-06 03:32:46+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVPQANUYKLS,vmta_d_5170_176.57.208.151,1,20051_5170_34541_222,juno.com/vmta_d_5170_176.57.208.151
d,success,2021-03-06 03:32:54+0300,2021-03-06 03:32:45+0300,newsletter@e.usmagazine.com,relayed,2.0.0 (success),smtp;250 OK id AABSEFVPQAW9V9FJ,vmta_d_5170_176.57.208.151,1,20051_5170_34540_222,juno.com/vmta_d_5170_176.57.208.151
